id,n_explotacion,cuenta,superficie,superficie_bpa,tecnificacion,sistematizacion_con_terrazas,rotacion_gramineas_y_cultivos_de_servicios,pasturas_implantadas,participacion_grupos_asociativos,nutricion_de_suelos,manejo_cultivos_intensivos,certificaciones,capacitacion,ag_tech,plan_pecuario,manejo_ganaderia_integrada,indic_agro,gestion_de_riesgo,eje_persona,eje_planeta,eje_prosperidad,total
bpa2019.11457,Belbusti Agro SA,300427335562,44.12,44,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11458,Tunales Cordobeses,170318682456,359.94,100,si,,,si,si,,,,si,,si,si,si,,si,si,si,7
bpa2019.11459,el resero,220107541608,114.02,114,si,,si,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11460,IAS VIGNAUD,300141237008,51.25,51.25,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11461,El Santiagueño,250204636661,145.04,145,si,,si,,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11483,HTSH,190540993771,29.01,29.01,si,,si,,si,si,,si,si,,,,si,,si,si,si,7
bpa2019.11462,isleta de niz,300604345441,22.08,22.08,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11463,FONZO,150115740654,40.16,40,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11464,FRAN0FE,240501154025,96.63,96.63,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11465,Glen Moy,150240803722,152,152,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11466,EL DESTINO,150141876203,101.5,101.5,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11467,La Margarita,300101645774,62.09,62.09,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11468,La Griega,180340384952,117.8,117,si,si,si,,si,si,,,si,,,,si,,si,si,si,7
bpa2019.11469,Hector B Sgarlatta e Hijos S.C.,240607125083,118.1,114,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11470,Federación de Centros Juveniles,300309987768,46.24,46.24,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11471,El Búho,340126075338,91.81,91,si,si,si,,si,si,,,si,,,,si,,si,si,si,7
bpa2019.11472,DON JOSE,220315273374,579.2,579,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11473,510,300102755115,65.6,32.82,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11474,San Felipe,160201779232,31.78,31.78,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11475,1,300303845252,11.04,11,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11476,SAN PABLO,300606594228,135.9,135,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11477,POCHETTINO JOSE Y OTROS,240605886486,184.32,162,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11478,EL TUSCAL,260203541807,610.98,500,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11479,EL SAUCESITO,300627419698,269.13,269,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11480,San Francisco,220404479601,2702.3,2702,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11481,VICENTE SH,150100686858,303.47,100,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11484,1,300503442586,100.1,100,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11485,DON MARINO,360510718450,29.33,29,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11486,CAMPO MARIANO CRUCIANI,270610817138,82.14,21,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11487,EL PORVENIR,340102414727,29.4,29,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11488,1,300301517371,54.65,54,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11489,Quebracho Flojo II,260409706659,100,100,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11490,DAO,150111711714,75.96,75.96,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11491,TamboN4,160201783639,25.92,25.92,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11492,HTSH,190500953351,40.98,20.49,si,,si,,si,si,,si,si,,,,si,,si,si,si,7
bpa2019.11493,Campo principal Tambo,240127397733,5.02,5.02,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11494,Las Cañitas,150240393796,114.01,114.01,si,,si,si,si,si,,,si,,,,si,,si,si,si,7
bpa2019.11495,Rocel,300217251919,0,(null),si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11496,Lingua y Nicola S.H.,300102195136,32.88,32.8,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11497,Amellone,300116912141,68,68,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11498,Cabaña Maria Lucia,190100854361,99.94,99.9,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11499,SAN ESTEBAN,240627388561,108.7,108.7,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11500,HTSH,190516824607,10.61,10.61,si,,si,,si,si,,si,si,,,,si,,si,si,si,7
bpa2019.11918,El Huaira,340426061495,277.91,267,si,si,si,,si,si,,,si,si,si,,,si,si,si,si,9
bpa2019.11501,Rocal S.A.,240102243171,1230,1230,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11502,DAO,150105320312,75.97,75.97,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11503,La Sentina,270206960440,18.2,18.2,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11504,Los Almendros,300325146676,85.82,85.81,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11505,Las Rosas,240117598234,0.63,0.63,si,,si,,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11506,CRAVERO,180123038906,28.09,28.09,si,,si,si,si,si,,,si,,,,si,,si,si,si,7
bpa2019.11507,Tunales Cordobeses,170303609434,34.99,34.99,si,,,si,si,,,,si,,si,si,si,,si,si,si,7
bpa2019.11508,1,300503837572,64.27,64,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11509,1,300302261206,83.92,40,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11510,San Miguel,240202551247,27.02,27,,si,si,si,si,,,,si,,si,,si,,si,si,no,7
bpa2019.11511,Rocal S.A.,240107155067,244.71,244.71,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11512,1,300302514376,25,25,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11513,LOS MIRASOLES,150119444651,750.69,333,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11514,Margarita,300103050379,44.37,44,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11515,San Felipe,160208069303,21.52,21.52,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11516,elamanecer,300127165487,20.02,20,si,,si,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11517,1,300322378631,72.6,72,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11518,EL PORVENIR,340141238154,45.14,45,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11519,Don Alfredo,300127142339,152.32,99,si,,si,,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11520,Retoños,240618183778,398.17,264,,,si,,si,si,,si,si,,si,,si,,si,si,si,7
bpa2019.11521,campo LAHERS.SA,310421289777,202.38,202.38,si,si,si,si,si,si,,,si,,,,,,si,si,si,7
bpa2019.11522,Don Atilio,220119422159,280.21,280.21,si,,si,si,si,si,,,si,si,,,,,si,si,si,7
bpa2019.11523,1,300305351907,12.67,12,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11524,Retoños,240607148750,100,100,,,si,,si,si,,si,si,,si,,si,,si,si,si,7
bpa2019.11550,HTSH,190600937743,10.56,10.56,si,,si,,si,si,,si,si,,,,si,,si,si,si,7
bpa2019.11551,EL SOLITARIO,150219429390,220.79,80,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11552,La Sentina,270209841883,19.49,19.49,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11525,Tunales Cordobeses,170300712404,747.79,600,si,,,si,si,,,,si,,si,si,si,,si,si,si,7
bpa2019.11526,isleta de niz,300601674436,34.13,34.13,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11527,EL SOLITARIO,150226096801,153.92,150,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11528,Sgarlatta Jose A y Sergio R SH,240609176254,78.95,35,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11529,AYNEUK,220303083782,193.69,193,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11530,Don Angel,250302984359,81.11,81,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11531,Campo principal Tambo,240127397725,5.04,5.04,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11532,GASPARITO,160225985038,160,160,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11533,LA SIBERIA,240503254477,388.7,388,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11534,elamanecer,300111746102,27.06,27,si,,si,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11535,1,300618847750,393.9,393,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11536,el duraznito,270916546111,115,115,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11537,Don Paco,180300792977,18.96,15,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11538,San Francisco,220400918953,5416.51,5416,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11539,1,300516492639,44.92,40,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11540,1,300527333087,64.62,64.62,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11541,LA JULIA,160117204666,258.2,154,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11542,elamanecer,300127182101,55.09,55,si,,si,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11543,La Sentina,270209841948,19.49,19.49,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11544,AMISTAD,160640732811,50.01,49,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11545,IPEA 241 FEDERICO CAMPODÓNICO,330519969181,12.33,12.33,si,,,si,si,si,si,,si,,si,,,,si,si,si,7
bpa2019.11546,La Sentina,270206960521,2.37,2.37,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11547,La Lagunilla S.A,310241930946,61.77,61.77,,si,si,,si,,si,si,si,,,,si,,si,si,si,7
bpa2019.11548,LA JULIA,160118286054,42.64,42,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11549,San Felipe,160201779194,21.85,21.85,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11553,HTSH,190610500084,16.98,16.98,si,,si,,si,si,,si,si,,,,si,,si,si,si,7
bpa2019.11554,Ipemya N°151,190503612082,10.27,8,si,,,si,si,si,si,,si,,si,,,,si,si,si,7
bpa2019.11555,LA ALICIA,300306593564,57.5,57.5,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11556,Don Angel,250320307836,110.84,110,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11557,Campo principal Tambo,240101064221,4.38,4.38,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11558,San Miguel,240222488061,134.62,134.61,,si,si,si,si,,,,si,,si,,si,,si,si,no,7
bpa2019.11559,elamanecer,300101605756,94.09,94,si,,si,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11560,San José,300103442218,117,112,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11561,"Establecimiento ""Bella Vista""",270841895620,38.98,38.98,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11562,Los Corralitos,360403362219,95.16,85,si,,si,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11563,Establecimiento Juancito,240204925837,434.86,434.86,si,si,,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11564,Cabaña Maria Lucia,190119253806,63.21,63,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11565,1,300622921719,41.49,41,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11566,HTSH,190627420866,82.73,10.09,si,,si,,si,si,,si,si,,,,si,,si,si,si,7
bpa2019.11567,AYNEUK,220315739845,89.85,89,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11568,1,300504668162,278.59,278,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11569,LIWEN MAPU,240142097045,3.4,3.4,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11570,El Mirador,180141826954,362.5,362.5,si,,si,si,si,si,,,si,si,,,,,si,si,si,7
bpa2019.11571,El Santiagueño,250204632533,165.8,165,si,,si,,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11572,El Búho,340126075346,179.67,179,si,si,si,,si,si,,,si,,,,si,,si,si,si,7
bpa2019.11573,ESTANCIA LA COCHA,310140379751,247.04,247.04,,si,si,,si,si,,,si,,,,si,si,si,si,si,7
bpa2019.11574,1,300301516596,33.44,15,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11594,San Miguel,240204429015,149.73,149.72,,si,si,si,si,,,,si,,si,,si,,si,si,no,7
bpa2019.11575,El Guadal,350501977358,574.81,574.81,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11576,Don Paco,180300796433,75.43,75,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11577,IAS VIGNAUD,300141237016,51.07,51.07,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11578,1,300322927464,11.04,11,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11579,1,300327419483,114.46,114,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11580,1,300522940007,50.6,50,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11581,LA SIBERIA,240503177596,144.58,144.58,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11582,1,300302978518,17.72,8,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11583,Quebracho Flojo II,260409685937,100,100,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11584,EL MAMBORETA,300603444101,30.53,30.53,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11585,Gerlero,300101598440,100,100,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11586,chingolo,300404648202,198.72,198.7,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11587,505,300101611691,132.8,66.4,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11588,LOS TURQUITOS,350316519084,15.94,15.94,si,,si,,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11589,Don Francisco,360505949869,150,150,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11590,506,300101611691,132.8,66.4,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11591,Campo principal Tambo,240101066038,46.25,46.25,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11592,Establecimiento Juancito,240527364991,278.69,278.69,si,si,,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11593,Rocal S.A.,240107105655,96.43,96.43,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11595,1,300516492655,55.21,50,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11596,Don Miguel,270916529047,119.03,95,,,si,si,si,si,,,si,si,si,,,,si,si,si,7
bpa2019.11597,1,300301485593,3.04,3,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11598,Rocel,300106572198,66.19,66.19,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11599,1,300527482899,95,95,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11600,LUQUE,140100629727,3.92,3.9,si,,,,,si,si,si,,si,,si,,si,no,si,si,7
bpa2019.11601,La Sentina,270206960504,15.83,15.83,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11602,Campo principal Tambo,240128366297,4.3,4.3,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11603,La Margarita,300102500486,11.96,11.96,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11604,CHE-TAPUY,240116668824,57.83,57.83,si,si,si,si,si,,,,si,,si,,,,si,si,si,7
bpa2019.11605,Hector B Sgarlatta e Hijos S.C.,240640855810,71.25,70,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11606,Quebracho Flojo II,260406922440,100,100,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11607,La Margarita,300102500478,12.44,12.44,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11608,Los Almendros,300325146668,38.52,38.51,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11609,1,300310730797,203.53,100,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11610,DON JOSE,300501470221,166.69,167,si,si,si,,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11611,UM1,150100694214,62.42,62,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11612,UM1,150109478638,210.21,210,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11613,San Felipe,160201779101,21.85,21.85,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11614,El Zurdo,300101617002,63.85,63.85,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11615,Colonia Esperanza,360323629265,23.61,23,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11616,Don Miguel,270916529039,118.73,118,,,si,si,si,si,,,si,si,si,,,,si,si,si,7
bpa2019.11617,elamanecer,300110699127,72.75,72,si,,si,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11618,HTSH,190540993819,29.01,29,si,,si,,si,si,,si,si,,,,si,,si,si,si,7
bpa2019.11619,San Miguel,240216669852,58.61,58.6,,si,si,si,si,,,,si,,si,,si,,si,si,no,7
bpa2019.11620,Rocal S.A.,240103136670,81.11,81.11,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11621,Don Ronaldo,240607198251,76.78,60,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11622,La Mosca,360519243039,432.29,432,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11623,PIG Full - CATTELAN JOSE LUIS,270940644400,84.56,84.56,si,,si,,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11624,HTSH,190500958417,166.17,166.17,si,,si,,si,si,,si,si,,,,si,,si,si,si,7
bpa2019.11625,Quebracho Flojo II,260418128048,536.81,536,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11626,Daniel,300125149808,97.67,97.67,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11627,Don Atilio,220119412251,246.54,246.54,si,,si,si,si,si,,,si,si,,,,,si,si,si,7
bpa2019.11628,La Sentina,270209841891,19.49,19.49,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11629,GRIMALDI JOSE LUIS,300310388517,129.99,129.99,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11630,Cabaña Maria Lucia,190100854396,185.9,185.9,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11631,Los aromitos de Marta,130500581451,143.69,143.69,,,,si,si,si,si,,si,,si,,si,,si,si,si,7
bpa2019.11632,tambo 548,300141611562,125.03,125,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11633,DON ANGEL,300216495431,65.74,65,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11634,isleta de niz,300601660681,88.86,88.86,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11635,Federación de Centros Juveniles,300501520407,98.54,98.54,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11636,DON JOSE,270601364961,108.05,72,si,si,si,,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11637,Los Mingos,220325677881,63.33,63.32,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11638,1,300618847776,33.62,33,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11639,LA JULIA,160102681280,149.55,149,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11640,UM 1,220222667585,174.29,174,si,,si,si,,si,,,si,,si,,si,,si,si,si,7
bpa2019.11641,TRES R,360412268594,40,40,si,,si,si,si,,,,,,si,,si,si,si,si,si,7
bpa2019.11661,Rocal S.A.,240103136688,291.84,291.84,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11662,Campo El Norte,150115740085,198.48,198,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11642,Las Rosas,240117598226,5672.78,3700,si,,si,,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11643,elamanecer,300121375625,15.91,15,si,,si,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11644,1,300502257033,20,20,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11645,DON JOSE,270602661234,22.5,14,si,si,si,,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11646,Doña Ida,300404698790,8.13,8,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11647,elamanecer,300106514724,64.96,64,si,,si,si,si,si,,,,,si,,si,,si,si,si,7
bpa2019.11648,MARCHETTI GLADIS/EL ESPINAL,300622390331,15.43,15,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11649,TRES R,360425731943,103.84,103,si,,si,si,si,,,,,,si,,si,si,si,si,si,7
bpa2019.11650,Los Almendros,300301516073,52,52,si,,si,,si,si,,,si,si,,,si,,si,si,si,7
bpa2019.11651,Hector B Sgarlatta e Hijos S.C.,240607125091,140,55,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11652,HTSH,190516824593,16.03,16,si,,si,,si,si,,si,si,,,,si,,si,si,si,7
bpa2019.11653,Don Miguelin,150202512854,156.19,156.19,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11654,1,300303349654,10.8,10,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11655,1,300303353376,8.37,8,si,,si,si,si,si,,,si,,si,,,,si,si,si,7
bpa2019.11656,UM1,150100677883,60,60,si,,si,si,si,,,,si,,si,,si,,si,si,si,7
bpa2019.11657,El Santiagueño,250116525107,92.37,73,si,,si,,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11658,Rocal S.A.,240112375067,464.65,464.65,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11659,Don Alfredo,300140694880,65.87,65.87,si,,si,,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11660,DON MARINO,360502129828,130.93,24,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11663,EL SOLITARIO,150226096819,150.05,90,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11664,FONZO,150100676470,23.91,23,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11665,ESTANCIA LA COCHA,110140379727,26.46,26.46,,si,si,,si,si,,,si,,,,si,si,si,si,si,7
bpa2019.11666,Don Jose,220200736699,200,100,,,si,si,si,si,,,si,,si,,si,,si,si,no,7
bpa2019.11667,HTSH,190516824585,5.06,5.06,si,,si,,si,si,,si,si,,,,si,,si,si,si,7
bpa2019.11668,CHE-TAPUY,240119306664,38.18,38.18,si,si,si,si,si,,,,si,,si,,,,si,si,si,7
bpa2019.11669,1,300304337820,24.88,24,si,,,si,si,si,,,si,,si,,si,,si,si,si,7
bpa2019.11670,GIAGRO SRL,160217066201,45.22,45.22,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11671,1,300401684011,18.3,18.3,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11672,ESTABLECIMIENTO AGROPECUARIO EL CANDIL S.A.,300106589376,111.92,111.92,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11673,LA LEONA,160118284256,152.05,152,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11674,1,300412361494,43.22,26,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11675,1,300401685930,17.53,17.53,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11676,Estancia Ralico,150300653784,4079.52,4079.52,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11677,198,180400834472,198.35,198.35,,si,si,si,si,,,,si,,si,,si,si,si,si,si,8
bpa2019.11678,Dolores,180200779191,308.54,308.54,si,,si,,si,si,,si,si,si,si,,,,si,si,si,8
bpa2019.11679,UM1,220404497031,126,126,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11680,UM 1,190516825026,6.54,6.54,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11681,José María,300501480791,174.93,174.9,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11682,1,300327176017,70.6,70,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11683,Dolores,180241920869,1.87,1.87,si,,si,,si,si,,si,si,si,si,,,,si,si,si,8
bpa2019.11684,1,300310726196,68.54,68,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11685,TRIWEAR SA,250522719141,7.82,7.8,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11686,UM1,220404489321,226.05,226,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11687,Don Esteban I,360102433951,9.16,9.16,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11688,La Piedra Libre,300409776519,23.59,23,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11689,San Pedro,150112344871,2503.95,2383,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11690,San Pedro,150100678553,243.01,243,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11691,La Piedra Libre,300404669226,30.91,30,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11692,Los José,300127143301,91.67,91.67,si,,si,si,si,si,,,si,si,si,,,,si,si,si,8
bpa2019.11693,1,300501475363,238.83,238,si,,si,si,si,si,,,si,si,,,si,,si,si,si,8
bpa2019.11694,TRIWEAR SA,250522719133,1.96,1.96,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11695,EL DESAFÍO S.R.L.,300203261211,30.53,20,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11696,LA LEONA,360107525145,208.39,208.39,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
bpa2019.11697,DON ATILIO,330615483125,40.75,27,si,,si,si,si,si,,,si,,si,,si,,si,si,si,8
